Time	a	ax	ay	az
3.050	10.210	-6.240	-1.540	-7.930
3.075	9.510	-4.470	-0.910	-8.340
3.100	10.080	-5.050	-0.860	-8.680
3.125	10.450	-5.440	-1.090	-8.860
3.150	10.450	-5.440	-1.090	-8.860
3.175	10.450	-5.440	-1.090	-8.860
3.200	10.060	-5.210	-0.880	-8.570
3.225	9.950	-5.040	-0.930	-8.530
3.250	10.620	-5.770	-0.550	-8.900
3.275	9.270	-5.260	-0.890	-7.580
3.300	11.480	-8.360	0.850	-7.820
3.325	9.780	-7.270	-1.060	-6.450
3.350	9.710	-4.130	-1.420	-8.670
3.375	9.710	-4.130	-1.420	-8.670
3.400	9.710	-4.130	-1.420	-8.670
3.425	9.710	-4.130	-1.420	-8.670
3.450	11.340	-3.010	-0.230	-10.930
3.475	11.320	-2.410	0.380	-11.050
3.500	9.620	1.120	-0.490	-9.540
3.525	13.250	-5.170	-2.350	-11.970
3.550	9.890	-1.650	-2.290	-9.480
3.575	9.890	-0.660	-2.110	-9.640
3.600	9.890	-0.660	-2.110	-9.640
3.625	9.890	-0.660	-2.110	-9.640
3.650	8.870	0.520	-6.970	-5.460
3.675	8.740	1.940	-4.770	-7.060
3.700	8.760	2.000	-4.710	-7.120
3.725	8.760	2.000	-4.710	-7.120
3.750	7.220	2.160	-5.420	-4.250
3.775	5.440	1.850	-4.190	-2.940
3.800	8.110	4.020	-4.200	-5.650
3.825	9.380	4.720	-4.130	-6.970
3.850	9.380	4.720	-4.130	-6.970
3.875	10.850	4.250	-4.400	-8.960
3.900	9.860	5.240	-4.290	-7.170
3.925	9.010	3.580	-4.570	-6.890
3.950	8.740	3.820	-4.520	-6.420
3.975	9.950	5.190	-3.210	-7.850
4.000	9.740	4.190	-3.390	-8.110
4.025	9.620	3.380	-3.510	-8.300
4.050	9.710	3.290	-3.490	-8.450
4.075	10.520	3.890	-3.150	-9.260
4.100	10.650	4.050	-2.870	-9.430
4.125	10.580	4.720	-2.050	-9.250
4.150	9.290	3.510	-3.540	-7.840
4.175	9.400	3.610	-3.650	-7.870
4.200	9.610	4.050	-3.270	-8.080
4.225	9.950	4.490	-1.870	-8.680
4.250	9.930	4.310	-2.220	-8.670
4.275	9.570	4.280	-2.090	-8.300
4.300	9.600	4.350	-1.890	-8.350
4.325	9.600	4.350	-1.890	-8.350
4.350	9.430	4.040	-1.990	-8.290
4.375	9.480	4.080	-2.050	-8.310
4.400	9.470	4.080	-2.190	-8.270
4.425	9.440	3.980	-2.340	-8.230
4.450	9.440	3.980	-2.340	-8.230
4.475	9.440	3.980	-2.340	-8.230
4.500	9.440	3.980	-2.340	-8.230
4.525	9.660	4.120	-2.380	-8.410
4.550	9.660	4.120	-2.380	-8.410
4.575	9.660	4.120	-2.380	-8.410
4.600	9.770	4.220	-2.380	-8.490
4.625	9.350	3.670	-2.570	-8.200
4.650	9.560	3.970	-2.380	-8.370
4.675	9.560	3.970	-2.380	-8.370
4.700	9.560	3.970	-2.380	-8.370
4.725	9.910	3.760	-2.610	-8.790
4.750	9.670	3.820	-2.600	-8.490
4.775	10.240	4.380	-2.230	-8.980
4.800	10.240	4.380	-2.230	-8.980
4.825	10.240	4.380	-2.230	-8.980
4.850	10.240	4.010	-1.930	-9.220
