Time	a	ax	ay	az
t in s	a/m/s²	ax/m/s²	ay/m/s²	az/m/s²

6.052631578947362	9.25	-0.49	-6.86	-6.19
6.10526315789473	10.22	-0.45	-6.38	-7.98
6.157894736842098	10.67	-0.52	-6.86	-8.16
6.210526315789466	10.14	-0.17	-7.80	-6.47
6.2631578947368345	8.95	0.10	-6.69	-5.95
6.315789473684203	8.95	-0.45	-7.11	-5.41
6.368421052631571	8.75	-0.58	-6.87	-5.39
6.421052631578939	10.63	-0.69	-7.02	-7.95
6.473684210526307	10.86	0.10	-7.22	-8.12
6.526315789473675	9.17	0.02	-6.68	-6.28
6.578947368421043	9.55	-0.40	-6.79	-6.70
6.6315789473684115	9.62	-0.42	-6.64	-6.94
6.68421052631578	9.89	-0.23	-6.66	-7.30
6.736842105263148	9.96	0.16	-6.62	-7.43
6.789473684210516	10.21	0.02	-6.66	-7.74
6.842105263157884	10.58	-0.48	-6.44	-8.38
6.894736842105252	10.41	-0.21	-6.51	-8.13
6.94736842105262	10.40	0.28	-6.39	-8.20
6.9999999999999885	9.82	0.12	-6.68	-7.19
7.052631578947357	9.75	0.00	-7.17	-6.61
7.105263157894725	10.71	-0.08	-6.73	-8.33
7.157894736842093	10.66	0.13	-6.60	-8.37
7.210526315789461	10.13	0.51	-6.21	-7.99
7.263157894736829	10.00	0.11	-6.14	-7.89
7.315789473684197	10.35	0.03	-6.50	-8.06
7.368421052631565	10.10	0.03	-6.42	-7.80
7.421052631578934	10.71	0.12	-6.62	-8.42
7.473684210526302	9.70	0.63	-6.73	-6.95
7.52631578947367	9.56	0.16	-6.71	-6.81
7.578947368421038	10.28	-0.53	-7.08	-7.44
7.631578947368406	10.63	-0.35	-7.31	-7.71
7.684210526315774	10.91	-0.66	-6.92	-8.41
7.736842105263142	9.31	-0.37	-6.10	-7.03
7.789473684210511	8.92	-0.23	-6.14	-6.46
7.842105263157879	10.28	-0.65	-7.02	-7.47
7.894736842105247	9.52	0.07	-7.18	-6.25
7.947368421052615	10.93	-0.06	-7.85	-7.61
7.999999999999983	11.07	0.09	-8.02	-7.63
8.052631578947352	8.83	-0.04	-6.75	-5.69
8.10526315789472	8.76	-0.60	-6.48	-5.86
8.157894736842088	9.78	-0.51	-6.93	-6.88
8.210526315789457	10.35	-0.19	-6.81	-7.80
8.263157894736825	10.59	0.06	-5.82	-8.84
8.315789473684193	10.06	-0.52	-5.59	-8.35
8.368421052631561	11.10	-0.98	-6.70	-8.80
8.42105263157893	10.18	-0.06	-6.94	-7.45
8.473684210526297	9.58	-0.16	-6.63	-6.92
8.526315789473665	9.14	-0.55	-6.66	-6.23
8.578947368421034	9.17	-0.18	-6.29	-6.67
8.631578947368402	8.63	-0.02	-5.69	-6.48
8.68421052631577	10.06	-0.67	-6.93	-7.26
8.736842105263138	10.93	-0.39	-7.70	-7.75
8.789473684210506	10.21	-0.05	-7.51	-6.92
8.842105263157874	10.06	0.03	-7.19	-7.03
8.894736842105242	9.47	-0.04	-6.08	-7.26
8.94736842105261	9.55	-0.40	-5.92	-7.49
8.999999999999979	9.83	-0.02	-6.39	-7.48
9.052631578947347	10.59	0.02	-6.73	-8.18
9.105263157894715	10.54	-0.14	-7.47	-7.44
9.157894736842083	10.50	-0.00	-7.10	-7.73
9.210526315789451	9.95	0.19	-6.30	-7.70
9.26315789473682	9.82	-0.41	-6.93	-6.95
9.315789473684188	9.42	-0.22	-7.03	-6.27
9.368421052631556	9.78	-0.53	-7.59	-6.15
9.421052631578924	10.68	-0.20	-8.28	-6.74
9.473684210526292	10.15	0.03	-7.62	-6.71
9.52631578947366	10.24	-0.31	-7.57	-6.89
9.578947368421028	10.10	-0.19	-6.95	-7.33
9.631578947368396	10.28	-0.19	-7.08	-7.45
9.684210526315765	9.48	0.31	-6.36	-7.02
9.736842105263133	10.17	-0.20	-7.31	-7.07
9.7894736842105	10.59	-0.11	-7.38	-7.59
9.842105263157869	10.15	0.13	-7.69	-6.63
9.894736842105237	9.69	0.15	-7.09	-6.60
9.947368421052605	9.37	0.19	-6.47	-6.78
9.999999999999973	10.92	-0.82	-6.99	-8.35
10.052631578947341	10.08	-0.16	-6.92	-7.33
10.10526315789471	10.33	0.17	-6.96	-7.64
10.157894736842078	9.86	0.31	-6.04	-7.78
10.210526315789446	9.88	-0.06	-5.98	-7.87
10.263157894736814	9.13	-0.34	-5.50	-7.28
10.315789473684182	9.04	-0.27	-6.01	-6.75
10.36842105263155	9.53	0.09	-6.11	-7.31
10.421052631578918	9.58	-0.46	-6.51	-7.01
10.473684210526287	10.77	-0.77	-7.46	-7.73
10.526315789473655	10.44	-0.34	-7.48	-7.28
10.578947368421023	10.87	-0.20	-7.51	-7.86
10.631578947368391	10.02	0.46	-6.49	-7.61
10.68421052631576	10.70	0.27	-6.24	-8.69
10.736842105263127	9.75	0.31	-6.26	-7.48
10.789473684210495	10.39	0.20	-6.10	-8.41
10.842105263157864	9.50	-0.83	-7.37	-5.93
10.894736842105232	9.40	-0.20	-6.07	-7.17
10.9473684210526	9.83	-0.52	-6.12	-7.67
10.999999999999968	10.61	-0.87	-6.70	-8.17
11.052631578947336	10.81	-0.45	-6.84	-8.36
11.105263157894704	9.49	0.23	-6.97	-6.44
11.157894736842072	9.43	0.41	-6.39	-6.92
11.21052631578944	10.15	-1.05	-6.37	-7.83
11.263157894736809	9.91	-0.01	-6.41	-7.57
11.315789473684177	10.56	-0.55	-6.69	-8.15
11.368421052631545	10.72	-0.56	-7.08	-8.03
11.421052631578913	10.38	0.26	-6.13	-8.38
11.473684210526281	10.08	-0.70	-6.80	-7.41
11.52631578947365	8.96	0.05	-5.94	-6.71
11.578947368421018	9.23	-0.41	-6.67	-6.36
11.631578947368386	9.95	-0.29	-7.00	-7.07
11.684210526315754	10.06	-0.24	-7.10	-7.12
11.736842105263122	10.66	-0.12	-7.10	-7.95
11.78947368421049	9.76	-0.08	-6.72	-7.08
11.842105263157858	9.63	-0.30	-6.88	-6.73
11.894736842105226	9.54	-0.14	-6.40	-7.07
11.947368421052595	9.95	-0.63	-6.79	-7.25
11.999999999999963	10.44	-0.28	-7.07	-7.68
12.05263157894733	10.42	-0.24	-7.24	-7.49
12.105263157894699	9.69	-0.42	-6.73	-6.95
12.157894736842067	9.64	-0.77	-7.03	-6.56
12.210526315789435	9.75	-0.42	-6.69	-7.08
12.263157894736803	10.34	-0.47	-6.71	-7.86
12.315789473684172	10.28	-0.09	-6.34	-8.09
12.36842105263154	9.72	-0.39	-5.82	-7.78
12.421052631578908	9.43	-0.55	-5.78	-7.43
12.473684210526276	9.77	-0.74	-5.64	-7.94
12.526315789473644	10.00	-1.04	-6.00	-7.93
12.578947368421012	10.63	-0.78	-6.57	-8.32
12.63157894736838	9.75	-0.52	-5.88	-7.76
12.684210526315749	9.73	-0.73	-6.68	-7.03
12.736842105263117	9.84	-0.43	-6.29	-7.55
12.789473684210485	10.03	-0.69	-6.58	-7.53
12.842105263157853	9.51	-0.21	-6.28	-7.14
12.894736842105221	9.84	-0.46	-6.52	-7.36
12.94736842105259	9.79	-0.65	-6.62	-7.17
12.999999999999957	9.91	-0.55	-6.62	-7.36
13.052631578947326	10.29	-0.84	-7.08	-7.42
13.105263157894694	10.61	-0.71	-6.63	-8.25
13.157894736842062	10.53	-0.68	-6.22	-8.47
13.21052631578943	9.55	-0.55	-5.75	-7.61
13.263157894736798	9.49	-0.50	-5.44	-7.75
13.315789473684166	9.11	-0.68	-6.45	-6.40
13.368421052631534	10.49	-0.53	-7.52	-7.30
13.421052631578902	9.61	-0.45	-6.60	-6.97
13.47368421052627	10.80	-1.20	-8.19	-6.94
13.526315789473639	10.06	-0.02	-7.58	-6.60
13.578947368421007	11.28	-0.26	-7.56	-8.36
13.631578947368375	9.74	-0.70	-6.22	-7.46
13.684210526315743	10.33	-0.97	-6.77	-7.74
13.736842105263111	10.64	-0.21	-6.46	-8.45
13.78947368421048	8.88	-0.15	-5.39	-7.05
13.842105263157848	10.65	-1.12	-6.71	-8.18
13.894736842105216	9.50	0.11	-6.67	-6.77
13.947368421052584	10.08	-0.53	-6.30	-7.85
13.999999999999952	9.58	-0.53	-6.81	-6.71
14.05263157894732	10.85	-0.65	-7.49	-7.83
14.105263157894688	9.17	-0.59	-6.58	-6.36
14.157894736842056	8.94	-0.82	-6.65	-5.92
14.210526315789425	9.59	-1.17	-7.19	-6.24
14.263157894736793	10.95	-0.88	-8.01	-7.41
14.31578947368416	9.39	-0.28	-6.60	-6.67
14.368421052631529	11.37	-1.40	-9.05	-6.75
14.421052631578897	9.72	-0.35	-7.41	-6.28
14.473684210526265	11.10	-1.57	-8.51	-6.96
14.526315789473633	9.19	-1.03	-7.78	-4.77
14.578947368421002	9.83	-0.37	-6.65	-7.24
14.63157894736837	9.95	-1.13	-7.41	-6.54
14.684210526315738	10.63	-0.37	-8.13	-6.84
14.736842105263106	10.00	-0.21	-8.27	-5.62
14.789473684210474	10.02	-0.53	-8.00	-6.01
14.842105263157842	10.23	-0.53	-8.08	-6.26
14.89473684210521	10.81	-0.53	-8.23	-6.99
14.947368421052579	10.14	-0.72	-7.13	-7.17
14.999999999999947	10.24	-0.71	-6.92	-7.52
15.052631578947315	10.36	-0.07	-6.85	-7.78
15.105263157894683	10.15	-0.09	-6.83	-7.51
15.157894736842051	9.94	-0.59	-8.01	-5.85
15.21052631578942	9.08	-0.28	-7.57	-5.00
15.263157894736787	10.18	-0.50	-7.88	-6.43
15.315789473684156	10.14	-0.41	-7.84	-6.42
15.368421052631524	10.80	-0.69	-8.35	-6.82
15.421052631578892	10.76	-0.71	-8.04	-7.11
15.47368421052626	11.22	-0.80	-8.43	-7.36
15.526315789473628	8.84	0.25	-6.32	-6.17
15.578947368420996	9.97	-1.21	-7.85	-6.03
15.631578947368364	10.45	-0.69	-7.63	-7.11
15.684210526315733	10.50	-0.15	-8.41	-6.29
15.7368421052631	11.52	0.26	-8.83	-7.39
15.789473684210469	10.24	-0.12	-8.40	-5.86
15.842105263157837	9.40	-0.73	-7.43	-5.71
15.894736842105205	9.13	-0.33	-7.37	-5.38
15.947368421052573	10.30	-0.64	-7.92	-6.56
15.999999999999941	9.69	-0.66	-7.49	-6.10
16.05263157894731	10.35	-1.18	-8.11	-6.33
16.10526315789468	10.06	-0.78	-7.42	-6.76
16.15789473684205	10.37	-1.26	-8.09	-6.37
16.21052631578942	9.58	-1.05	-7.62	-5.70
16.26315789473679	10.18	-1.54	-8.04	-6.06
16.31578947368416	10.25	-1.48	-8.23	-5.93
16.36842105263153	10.61	-1.18	-7.58	-7.32
16.4210526315789	9.82	-1.35	-7.37	-6.35
16.47368421052627	9.98	-1.26	-7.54	-6.41
16.52631578947364	10.63	-1.40	-7.70	-7.19
16.57894736842101	9.59	-1.01	-7.35	-6.07
16.63157894736838	10.05	-1.49	-7.49	-6.53
16.68421052631575	9.36	-1.30	-7.54	-5.40
16.73684210526312	9.76	-1.57	-7.61	-5.91
16.78947368421049	10.16	-1.53	-7.75	-6.39
16.84210526315786	11.14	-1.84	-7.95	-7.59
16.894736842105228	8.93	-1.21	-6.98	-5.44
16.947368421052598	10.78	-2.08	-7.37	-7.59
16.999999999999968	9.83	-1.76	-7.09	-6.57
17.052631578947338	9.80	-1.34	-7.02	-6.70
17.105263157894708	9.87	-2.16	-7.13	-6.47
17.157894736842078	10.19	-2.19	-7.14	-6.93
17.210526315789448	10.41	-1.82	-6.92	-7.56
17.263157894736818	10.41	-1.63	-6.68	-7.82
17.315789473684188	9.35	-1.90	-6.31	-6.63
17.368421052631557	9.99	-2.25	-6.25	-7.46
17.421052631578927	9.90	-2.19	-6.52	-7.12
17.473684210526297	9.83	-2.01	-6.43	-7.16
17.526315789473667	9.47	-2.12	-6.44	-6.61
17.578947368421037	10.23	-2.24	-6.53	-7.55
17.631578947368407	9.87	-2.25	-7.02	-6.56
17.684210526315777	11.28	-2.26	-7.32	-8.27
17.736842105263147	9.93	-1.68	-6.70	-7.13
17.789473684210517	9.71	-1.55	-6.61	-6.94
17.842105263157887	9.10	-1.08	-5.62	-7.07
17.894736842105257	10.78	-2.32	-7.19	-7.69
17.947368421052627	9.93	-2.02	-6.71	-7.03
17.999999999999996	9.94	-1.60	-6.69	-7.17
18.052631578947366	10.25	-1.43	-6.20	-8.04
18.105263157894736	9.65	-2.03	-6.35	-6.98
18.157894736842106	9.59	-1.65	-6.48	-6.88
18.210526315789476	10.61	-1.59	-7.17	-7.66
18.263157894736846	9.25	-0.77	-6.68	-6.35
18.315789473684216	10.40	-2.11	-6.88	-7.51
18.368421052631586	8.89	-2.68	-6.20	-5.78
18.421052631578956	10.40	-2.18	-8.93	-4.86
18.473684210526326	11.88	-1.15	-8.05	-8.66
18.526315789473696	10.31	-0.09	-7.57	-7.00
18.578947368421066	8.28	-1.87	-5.27	-6.10
18.631578947368435	10.69	-2.86	-7.09	-7.48
18.684210526315805	8.03	-0.19	-6.77	-4.31
18.736842105263175	10.52	0.51	-7.72	-7.12
18.789473684210545	12.22	-3.27	-9.84	-6.47
18.842105263157915	10.94	-1.42	-8.19	-7.11
18.894736842105285	9.96	0.09	-7.45	-6.62
18.947368421052655	10.49	-1.80	-6.86	-7.72
19.000000000000025	7.82	-1.53	-6.29	-4.39
19.052631578947395	9.79	-2.11	-6.06	-7.39
19.105263157894765	9.33	-1.78	-6.33	-6.62
19.157894736842135	8.84	-1.48	-6.16	-6.17
19.210526315789505	8.30	-1.38	-6.70	-4.70
19.263157894736874	13.86	-1.99	-8.38	-10.86
19.315789473684244	11.29	-1.72	-8.95	-6.67
19.368421052631614	9.46	-2.61	-7.22	-5.53
19.421052631578984	14.09	-2.58	-8.57	-10.88
19.473684210526354	10.98	-1.45	-8.13	-7.23
19.526315789473724	9.08	-2.26	-7.35	-4.85
19.578947368421094	8.41	1.61	-3.89	-7.28
19.631578947368464	12.20	2.19	-4.93	-10.94
19.684210526315834	9.84	-0.20	-5.87	-7.89
19.736842105263204	11.68	-2.78	-9.77	-5.77
19.789473684210574	8.74	0.21	-7.19	-4.96
19.842105263157944	8.49	2.37	-3.53	-7.35
19.894736842105313	8.50	0.80	-4.58	-7.11
19.947368421052683	10.36	-0.80	-7.94	-6.61
20.000000000000053	13.53	-3.62	-10.83	-7.26
20.052631578947423	11.37	0.14	-5.17	-10.12
20.105263157894793	9.53	-0.40	-5.09	-8.05
20.157894736842163	8.86	-2.03	-6.76	-5.36
20.210526315789533	9.02	-2.58	-6.29	-5.92
20.263157894736903	8.05	-0.74	-6.13	-5.17
20.315789473684273	9.34	-0.65	-7.21	-5.91
20.368421052631643	12.84	-0.67	-8.48	-9.62
20.421052631579013	14.56	-2.90	-10.29	-9.88
20.473684210526383	13.22	-2.38	-10.85	-7.17
20.526315789473752	10.66	-1.26	-7.53	-7.43
20.578947368421122	8.47	-0.48	-6.35	-5.59
20.631578947368492	7.52	-0.49	-5.06	-5.55
20.684210526315862	6.91	-2.00	-5.59	-3.54
20.736842105263232	10.12	-0.92	-5.67	-8.32
20.789473684210602	10.62	-1.78	-8.04	-6.70
20.842105263157972	9.74	-1.48	-8.32	-4.85
20.894736842105342	10.83	-2.37	-9.51	-4.59
20.947368421052712	10.51	-1.25	-8.48	-6.09
21.00000000000008	9.49	0.61	-6.06	-7.28
21.05263157894745	7.55	-0.81	-6.03	-4.46
21.10526315789482	7.11	-2.04	-6.00	-3.22
21.15789473684219	7.23	-1.17	-3.92	-5.95
21.21052631578956	12.17	-3.20	-7.92	-8.67
21.26315789473693	7.54	-1.87	-6.19	-3.88
21.3157894736843	10.50	-1.15	-7.66	-7.09
21.36842105263167	9.78	-1.18	-7.14	-6.59
21.42105263157904	10.66	-3.06	-7.89	-6.49
21.47368421052641	12.38	-3.41	-8.56	-8.26
21.52631578947378	8.47	-1.46	-6.42	-5.32
21.57894736842115	9.86	-1.53	-5.27	-8.19
21.63157894736852	10.24	-2.99	-7.82	-5.89
21.68421052631589	8.80	-1.94	-7.31	-4.51
21.73684210526326	9.11	-1.76	-6.09	-6.55
21.78947368421063	10.67	-3.16	-8.26	-5.98
21.842105263158	10.92	-2.72	-7.69	-7.26
21.89473684210537	8.99	-2.52	-6.88	-5.21
21.94736842105274	9.44	-2.37	-6.57	-6.36
22.00000000000011	11.65	-2.87	-7.44	-8.49
22.05263157894748	11.10	-2.59	-8.46	-6.71
22.10526315789485	11.60	-2.64	-8.88	-6.97
22.15789473684222	10.57	-2.29	-8.70	-5.54
22.21052631578959	11.55	-2.28	-7.95	-8.06
22.26315789473696	8.37	-1.89	-6.19	-5.31
22.31578947368433	9.89	-2.24	-6.13	-7.44
22.3684210526317	6.65	-1.07	-5.58	-3.46
22.42105263157907	8.26	-1.89	-6.37	-4.90
22.47368421052644	11.69	-2.73	-8.20	-7.87
22.52631578947381	12.70	-2.57	-10.10	-7.25
22.57894736842118	11.03	-2.91	-8.92	-5.80
22.63157894736855	10.91	-1.94	-8.79	-6.16
22.68421052631592	9.96	-2.40	-8.00	-5.43
22.73684210526329	8.93	-2.11	-6.83	-5.35
22.78947368421066	9.88	-3.07	-6.54	-6.74
22.84210526315803	10.12	-2.63	-7.09	-6.72
22.8947368421054	10.21	-2.77	-7.42	-6.44
22.94736842105277	10.20	-2.60	-7.16	-6.80
23.00000000000014	9.86	-2.54	-7.05	-6.40
23.05263157894751	10.72	-2.78	-7.04	-7.59
23.10526315789488	9.77	-2.09	-6.73	-6.76
23.15789473684225	10.95	-3.01	-8.47	-6.26
23.210526315789618	8.79	-1.63	-7.40	-4.45
23.263157894736988	11.89	-3.04	-7.93	-8.32
23.315789473684358	11.88	-2.43	-7.88	-8.55
23.368421052631728	8.63	-1.14	-6.82	-5.17
23.421052631579098	6.96	-1.31	-5.66	-3.83
23.473684210526468	11.29	-3.66	-8.27	-6.76
23.526315789473838	9.29	-2.30	-7.67	-4.70
23.578947368421208	14.13	-3.33	-9.81	-9.61
23.631578947368578	8.36	-2.29	-7.14	-3.71
23.684210526315947	14.29	-3.99	-9.37	-10.03
23.736842105263317	6.55	-1.20	-5.71	-2.97
23.789473684210687	8.79	-3.32	-5.87	-5.64
23.842105263158057	9.39	-3.00	-6.18	-6.40
23.894736842105427	12.73	-2.97	-10.22	-6.98
23.947368421052797	8.69	-1.43	-7.67	-3.83
24.000000000000167	12.95	-5.66	-9.54	-6.68
24.052631578947537	7.96	-2.06	-6.83	-3.53
24.105263157894907	12.96	-2.80	-8.16	-9.67
24.157894736842277	10.28	-1.46	-8.61	-5.43
24.210526315789647	11.52	-2.17	-9.17	-6.61
24.263157894737017	9.82	-1.98	-8.07	-5.23
24.315789473684386	10.16	-1.32	-7.39	-6.85
24.368421052631756	8.31	-1.26	-7.20	-3.96
24.421052631579126	11.10	-1.41	-6.98	-8.52
24.473684210526496	8.92	-0.46	-7.53	-4.77
24.526315789473866	10.45	-1.31	-8.29	-6.22
24.578947368421236	11.20	-0.68	-8.59	-7.15
24.631578947368606	11.56	-0.93	-9.07	-7.11
24.684210526315976	10.90	-2.05	-8.62	-6.34
24.736842105263346	9.17	-1.11	-7.72	-4.83
24.789473684210716	11.24	-1.68	-8.39	-7.30
24.842105263158086	9.06	-1.42	-7.46	-4.94
24.894736842105456	9.98	-1.41	-7.31	-6.65
24.947368421052825	8.91	-0.95	-6.84	-5.64
25.000000000000195	9.04	-0.64	-6.40	-6.35
25.052631578947565	11.72	-1.86	-7.83	-8.53
25.105263157894935	9.66	-1.76	-6.88	-6.54
25.157894736842305	10.15	-1.87	-7.27	-6.83
25.210526315789675	10.48	-0.74	-7.17	-7.61
25.263157894737045	9.37	-0.47	-7.33	-5.82
25.315789473684415	10.24	-1.13	-8.22	-6.00
25.368421052631785	8.71	-0.37	-6.25	-6.06
25.421052631579155	9.13	-1.67	-7.02	-5.60
25.473684210526525	9.46	-1.27	-6.80	-6.45
25.526315789473895	9.13	-1.37	-7.77	-4.60
25.578947368421264	12.00	-2.19	-7.81	-8.84
25.631578947368634	10.96	-0.26	-7.77	-7.73
25.684210526316004	12.10	-1.61	-9.36	-7.49
25.736842105263374	7.83	-0.57	-5.86	-5.16
25.789473684210744	10.09	-1.04	-7.63	-6.52
25.842105263158114	10.42	-0.67	-6.50	-8.11
25.894736842105484	10.26	-1.13	-6.11	-8.16
25.947368421052854	9.40	-0.11	-6.52	-6.77
26.000000000000224	8.73	0.01	-7.50	-4.46
26.052631578947594	10.35	-0.05	-6.88	-7.73
26.105263157894964	9.47	0.06	-7.38	-5.93
26.157894736842334	12.58	-0.17	-8.17	-9.56
26.210526315789703	10.19	0.25	-7.49	-6.90
26.263157894737073	9.05	0.15	-6.22	-6.56
26.315789473684443	8.29	0.20	-5.11	-6.53
26.368421052631813	10.50	-0.35	-7.44	-7.40
26.421052631579183	9.20	0.90	-5.94	-6.96
26.473684210526553	12.06	-0.83	-8.81	-8.18
26.526315789473923	10.70	-0.41	-8.39	-6.63
26.578947368421293	7.24	0.32	-5.93	-4.15
26.631578947368663	12.60	-1.72	-8.18	-9.43
26.684210526316033	8.06	0.29	-6.51	-4.74
26.736842105263403	9.71	-0.80	-5.83	-7.73
26.789473684210773	11.11	-1.19	-7.13	-8.44
26.842105263158142	10.41	-0.96	-9.09	-4.98
26.894736842105512	10.68	-0.48	-6.54	-8.43
26.947368421052882	11.98	-2.50	-8.31	-8.26
27.000000000000252	10.82	-0.69	-7.78	-7.49
27.052631578947622	7.00	0.33	-5.53	-4.27
27.105263157894992	11.83	-2.29	-6.91	-9.33
