Time	a	ax	ay	az
t in s	a/m/s²	ax/m/s²	ay/m/s²	az/m/s²

3.3684210526315814	10.02	-0.31	-7.30	-6.85
3.42105263157895	10.02	-0.38	-7.37	-6.78
3.4736842105263186	10.10	-0.81	-7.56	-6.65
3.526315789473687	9.89	-0.11	-7.29	-6.67
3.5789473684210558	10.37	-0.49	-7.55	-7.10
3.6315789473684243	9.92	-0.63	-7.42	-6.55
3.684210526315793	10.12	-0.26	-7.56	-6.72
3.7368421052631615	9.67	-0.60	-7.15	-6.48
3.78947368421053	10.09	-0.35	-7.18	-7.07
3.8421052631578987	10.23	-0.59	-7.26	-7.17
3.8947368421052673	10.32	-0.72	-7.19	-7.37
3.947368421052636	9.78	-0.74	-6.84	-6.95
4.000000000000004	9.85	-0.43	-6.46	-7.42
4.052631578947373	9.92	-0.45	-6.49	-7.49
4.105263157894741	9.87	-0.24	-6.11	-7.74
4.157894736842109	9.42	-0.25	-6.08	-7.19
4.210526315789477	9.89	-0.19	-6.18	-7.73
4.263157894736845	9.61	-0.15	-5.88	-7.60
4.315789473684213	10.15	-0.34	-6.43	-7.85
4.368421052631581	9.42	-0.24	-6.58	-6.74
4.42105263157895	9.19	-0.51	-7.12	-5.79
4.473684210526318	9.21	-0.45	-6.72	-6.28
4.526315789473686	9.10	-0.62	-6.11	-6.71
4.578947368421054	9.50	-1.17	-5.84	-7.40
4.631578947368422	9.60	-0.72	-5.79	-7.62
4.68421052631579	10.06	0.28	-5.58	-8.37
4.736842105263158	10.69	-1.33	-6.88	-8.07
4.7894736842105265	10.29	-0.96	-6.75	-7.71
4.842105263157895	9.88	-0.83	-6.54	-7.37
4.894736842105263	9.63	-0.25	-5.90	-7.61
4.947368421052631	9.75	-0.77	-6.31	-7.40
4.999999999999999	10.09	-0.89	-6.70	-7.49
5.052631578947367	9.82	-0.33	-6.20	-7.61
5.105263157894735	9.91	-0.80	-6.45	-7.48
5.1578947368421035	9.87	-0.70	-6.48	-7.42
5.210526315789472	9.55	-0.74	-6.46	-7.00
5.26315789473684	9.76	-0.81	-6.54	-7.20
5.315789473684208	9.78	-0.40	-7.00	-6.82
5.368421052631576	10.12	-0.48	-7.34	-6.95
5.421052631578944	10.38	-0.83	-7.79	-6.81
5.473684210526312	10.20	-0.66	-7.64	-6.73
5.5263157894736805	10.39	-0.88	-7.40	-7.25
5.578947368421049	9.93	-0.49	-7.38	-6.63
5.631578947368417	10.34	-0.72	-7.63	-6.94
5.684210526315785	9.56	-0.76	-7.63	-5.71
5.736842105263153	9.85	-0.65	-7.95	-5.78
5.789473684210521	9.73	-0.24	-7.31	-6.42
5.842105263157889	10.31	-0.35	-7.85	-6.68
5.8947368421052575	10.83	-0.40	-8.29	-6.96
5.947368421052626	10.46	-0.04	-7.82	-6.95
5.999999999999994	9.52	-0.39	-7.91	-5.29
6.052631578947362	9.98	-0.28	-7.85	-6.17
6.10526315789473	10.25	-0.08	-7.43	-7.05
6.157894736842098	9.69	-0.08	-7.28	-6.40
6.210526315789466	10.16	-0.64	-7.66	-6.64
6.2631578947368345	10.59	-0.24	-7.36	-7.60
6.315789473684203	10.39	-0.61	-7.31	-7.36
6.368421052631571	9.49	-0.32	-6.53	-6.88
6.421052631578939	9.19	-0.41	-6.35	-6.64
6.473684210526307	9.91	-0.36	-5.98	-7.89
6.526315789473675	9.71	-0.34	-5.99	-7.64
6.578947368421043	9.68	-0.18	-6.15	-7.47
6.6315789473684115	9.96	0.04	-6.50	-7.55
6.68421052631578	9.62	-0.30	-6.15	-7.40
6.736842105263148	10.31	-0.73	-6.86	-7.67
6.789473684210516	9.73	-0.35	-6.15	-7.53
6.842105263157884	9.85	-0.56	-6.00	-7.79
6.894736842105252	10.18	-0.70	-6.53	-7.77
6.94736842105262	10.43	-0.59	-6.32	-8.27
6.9999999999999885	9.61	-0.29	-6.01	-7.50
7.052631578947357	9.78	-0.37	-6.74	-7.08
7.105263157894725	9.93	0.21	-6.10	-7.84
7.157894736842093	10.07	-0.38	-6.71	-7.51
7.210526315789461	9.94	-0.01	-6.59	-7.44
7.263157894736829	10.34	-0.27	-6.25	-8.23
7.315789473684197	10.50	-0.23	-6.55	-8.20
7.368421052631565	9.72	-0.28	-5.98	-7.65
7.421052631578934	10.13	-0.35	-6.49	-7.77
7.473684210526302	9.86	0.03	-6.58	-7.34
7.52631578947367	9.96	-0.14	-5.93	-8.00
7.578947368421038	10.49	-0.41	-6.85	-7.94
7.631578947368406	9.48	-0.28	-6.23	-7.14
7.684210526315774	9.74	-0.65	-6.78	-6.95
7.736842105263142	9.96	-0.52	-6.91	-7.17
7.789473684210511	9.92	-0.86	-7.62	-6.30
7.842105263157879	9.48	-0.18	-7.36	-5.98
7.894736842105247	10.78	-0.90	-8.32	-6.80
7.947368421052615	11.00	-0.75	-8.21	-7.29
7.999999999999983	10.04	-0.17	-7.60	-6.56
8.052631578947352	9.90	-0.45	-6.85	-7.14
8.10526315789472	10.11	0.01	-6.62	-7.65
8.157894736842088	9.48	0.06	-6.46	-6.94
8.210526315789457	10.04	-0.52	-7.64	-6.49
8.263157894736825	9.89	-0.05	-7.55	-6.39
8.315789473684193	10.21	-0.09	-7.71	-6.68
8.368421052631561	10.30	-0.53	-7.54	-7.00
8.42105263157893	9.54	-0.12	-6.63	-6.86
8.473684210526297	9.38	-0.53	-7.33	-5.82
8.526315789473665	9.50	0.15	-6.43	-6.99
8.578947368421034	9.68	0.22	-6.61	-7.07
8.631578947368402	9.92	0.04	-6.63	-7.39
8.68421052631577	9.78	-0.37	-6.83	-6.99
8.736842105263138	9.67	-0.01	-6.81	-6.87
8.789473684210506	9.75	-0.14	-7.18	-6.60
8.842105263157874	10.21	-0.28	-7.33	-7.11
8.894736842105242	10.56	-0.05	-6.97	-7.93
8.94736842105261	10.27	-0.41	-6.91	-7.59
8.999999999999979	10.31	-0.58	-7.10	-7.45
9.052631578947347	8.93	-0.35	-6.81	-5.76
9.105263157894715	8.93	0.19	-5.89	-6.72
9.157894736842083	9.77	-0.12	-6.89	-6.93
9.210526315789451	10.56	0.43	-6.20	-8.53
9.26315789473682	11.25	-0.45	-6.65	-9.06
9.315789473684188	10.82	0.08	-6.40	-8.72
9.368421052631556	9.43	-0.26	-6.45	-6.88
9.421052631578924	9.09	-0.16	-6.32	-6.53
9.473684210526292	9.74	-0.26	-6.70	-7.07
9.52631578947366	10.66	-0.19	-7.34	-7.72
9.578947368421028	10.18	-0.23	-7.35	-7.04
9.631578947368396	10.56	-0.34	-7.38	-7.53
9.684210526315765	9.54	-0.05	-6.58	-6.91
9.736842105263133	9.92	-0.38	-6.70	-7.31
9.7894736842105	10.15	-0.22	-6.96	-7.39
9.842105263157869	9.76	-0.36	-7.29	-6.49
9.894736842105237	9.65	-0.25	-7.18	-6.45
9.947368421052605	9.99	-0.40	-7.34	-6.77
9.999999999999973	9.66	0.01	-6.21	-7.40
10.052631578947341	9.75	-0.71	-7.24	-6.49
10.10526315789471	9.59	-0.06	-6.94	-6.62
10.157894736842078	10.21	-0.81	-7.72	-6.63
10.210526315789446	9.77	-0.62	-7.48	-6.25
10.263157894736814	9.72	-0.13	-5.60	-7.94
10.315789473684182	10.24	-0.67	-6.35	-8.00
10.36842105263155	9.94	-0.46	-6.21	-7.75
10.421052631578918	9.98	-0.48	-6.23	-7.78
10.473684210526287	10.76	-0.42	-6.83	-8.31
10.526315789473655	11.17	-0.90	-8.35	-7.36
10.578947368421023	10.16	0.11	-6.30	-7.97
10.631578947368391	9.85	-0.95	-6.70	-7.17
10.68421052631576	8.93	-0.50	-5.88	-6.71
10.736842105263127	9.01	-0.54	-5.55	-7.07
10.789473684210495	10.22	-1.42	-6.26	-7.95
10.842105263157864	10.67	-0.78	-6.83	-8.16
10.894736842105232	11.57	-0.90	-6.56	-9.48
10.9473684210526	10.53	-0.95	-6.30	-8.38
10.999999999999968	9.73	-0.92	-6.78	-6.91
11.052631578947336	9.07	-0.83	-6.54	-6.23
11.105263157894704	9.48	-1.02	-6.87	-6.46
11.157894736842072	9.72	-0.63	-6.40	-7.29
11.21052631578944	11.34	-0.74	-6.88	-8.98
11.263157894736809	11.94	-0.28	-7.38	-9.39
11.315789473684177	9.64	-0.38	-7.33	-6.25
11.368421052631545	9.09	-0.23	-6.38	-6.48
11.421052631578913	10.34	-0.42	-5.88	-8.49
11.473684210526281	9.54	-0.75	-6.91	-6.53
11.52631578947365	10.06	-0.43	-6.30	-7.83
11.578947368421018	11.24	-1.11	-7.18	-8.58
11.631578947368386	10.69	-0.39	-6.24	-8.68
11.684210526315754	10.02	-0.91	-5.95	-8.01
11.736842105263122	8.82	-1.07	-5.85	-6.52
11.78947368421049	9.47	-1.06	-6.38	-6.92
11.842105263157858	10.29	-1.12	-6.62	-7.80
11.894736842105226	9.83	-1.12	-6.19	-7.56
11.947368421052595	10.64	-1.23	-6.56	-8.29
11.999999999999963	10.19	-0.90	-5.78	-8.34
12.05263157894733	9.37	-0.90	-5.45	-7.56
12.105263157894699	10.10	-1.22	-6.35	-7.76
12.157894736842067	9.79	-1.00	-6.23	-7.49
12.210526315789435	10.66	-1.26	-7.00	-7.94
12.263157894736803	10.80	-1.33	-7.29	-7.86
12.315789473684172	10.20	-1.46	-6.66	-7.59
12.36842105263154	10.29	-0.80	-6.18	-8.19
12.421052631578908	10.41	-1.10	-6.26	-8.24
12.473684210526276	9.78	-1.01	-6.88	-6.89
12.526315789473644	9.97	-0.73	-6.51	-7.51
12.578947368421012	9.96	-1.12	-6.13	-7.77
12.63157894736838	10.37	-1.15	-6.36	-8.10
12.684210526315749	11.06	-1.09	-7.13	-8.38
12.736842105263117	10.51	-1.01	-7.35	-7.45
12.789473684210485	9.58	-0.58	-5.95	-7.49
12.842105263157853	10.02	-1.07	-6.27	-7.74
12.894736842105221	10.55	-0.77	-6.06	-8.60
12.94736842105259	10.73	-1.04	-6.62	-8.38
12.999999999999957	10.58	-0.97	-6.33	-8.42
13.052631578947326	10.45	-1.41	-7.24	-7.40
13.105263157894694	9.87	-0.59	-6.09	-7.75
13.157894736842062	9.85	-1.15	-5.66	-7.98
13.21052631578943	9.33	-1.15	-6.25	-6.83
13.263157894736798	9.45	-0.76	-5.55	-7.61
13.315789473684166	9.70	-1.43	-6.07	-7.43
13.368421052631534	10.57	-1.48	-6.96	-7.81
13.421052631578902	10.84	-1.09	-7.13	-8.10
13.47368421052627	10.06	-1.06	-6.69	-7.45
13.526315789473639	8.97	-1.00	-6.63	-5.95
13.578947368421007	9.71	-1.06	-6.02	-7.54
13.631578947368375	9.57	-1.26	-6.43	-6.97
13.684210526315743	10.11	-1.36	-7.09	-7.08
13.736842105263111	10.17	-1.32	-7.43	-6.81
13.78947368421048	10.15	-1.25	-7.31	-6.93
13.842105263157848	9.49	-1.32	-7.03	-6.24
13.894736842105216	8.84	-1.21	-6.65	-5.70
13.947368421052584	9.41	-1.40	-6.79	-6.36
13.999999999999952	9.74	-1.41	-6.74	-6.88
14.05263157894732	10.57	-1.51	-6.96	-7.81
14.105263157894688	10.90	-1.02	-7.28	-8.04
14.157894736842056	10.75	-0.78	-6.84	-8.25
14.210526315789425	10.69	-0.92	-6.32	-8.58
14.263157894736793	10.44	-0.43	-5.62	-8.79
14.31578947368416	10.83	-0.72	-6.19	-8.86
14.368421052631529	10.22	-0.72	-5.97	-8.26
14.421052631578897	9.64	-0.91	-6.59	-6.98
14.473684210526265	10.10	-0.67	-7.08	-7.18
14.526315789473633	9.14	-0.64	-6.31	-6.58
14.578947368421002	9.48	-1.27	-6.70	-6.58
14.63157894736837	9.36	-1.07	-6.53	-6.62
14.684210526315738	9.63	-1.13	-6.70	-6.83
14.736842105263106	10.20	-1.21	-5.70	-8.37
14.789473684210474	10.18	-0.91	-7.11	-7.23
14.842105263157842	10.03	-0.52	-6.25	-7.82
14.89473684210521	9.74	-0.66	-6.03	-7.62
14.947368421052579	9.28	-0.49	-5.49	-7.46
14.999999999999947	9.18	-1.50	-6.48	-6.33
15.052631578947315	9.13	-1.21	-6.56	-6.24
15.105263157894683	9.78	-1.20	-6.74	-6.98
15.157894736842051	10.27	-1.03	-7.14	-7.31
15.21052631578942	9.30	-1.00	-6.06	-6.99
15.263157894736787	10.09	-0.85	-6.05	-8.03
15.315789473684156	10.40	-1.31	-6.12	-8.31
15.368421052631524	10.09	-1.31	-6.76	-7.38
15.421052631578892	10.27	-1.58	-7.12	-7.24
15.47368421052626	11.95	-1.24	-6.05	-10.23
15.526315789473628	10.45	-0.56	-4.97	-9.17
15.578947368420996	10.98	-1.00	-6.22	-9.00
15.631578947368364	10.07	-1.38	-6.85	-7.25
15.684210526315733	10.08	-1.32	-6.43	-7.65
15.7368421052631	8.68	-1.00	-6.34	-5.84
15.789473684210469	9.37	-0.94	-6.19	-6.97
15.842105263157837	9.99	-1.61	-7.05	-6.89
15.894736842105205	9.14	-1.27	-6.83	-5.95
15.947368421052573	8.91	-0.88	-5.96	-6.57
15.999999999999941	9.28	-1.04	-6.77	-6.26
16.05263157894731	9.64	-0.80	-6.55	-7.03
16.10526315789468	10.12	-1.39	-6.81	-7.37
16.15789473684205	11.33	-0.57	-5.95	-9.62
16.21052631578942	11.16	-0.42	-7.14	-8.57
16.26315789473679	9.48	-0.76	-5.99	-7.31
16.31578947368416	9.23	-0.86	-5.22	-7.56
16.36842105263153	10.30	-1.62	-6.88	-7.50
16.4210526315789	9.93	-1.54	-6.60	-7.27
16.47368421052627	9.59	-1.70	-6.29	-7.03
16.52631578947364	9.65	-1.37	-6.09	-7.35
16.57894736842101	9.42	-1.46	-6.69	-6.47
16.63157894736838	8.98	-0.90	-5.53	-7.02
16.68421052631575	10.06	-1.83	-6.52	-7.44
16.73684210526312	10.24	-0.81	-6.56	-7.82
16.78947368421049	10.71	-1.46	-7.21	-7.78
16.84210526315786	11.03	-1.28	-5.94	-9.21
16.894736842105228	10.53	-1.29	-5.65	-8.80
16.947368421052598	9.33	-1.31	-6.00	-7.03
16.999999999999968	8.62	-1.43	-5.12	-6.79
17.052631578947338	9.91	-1.58	-6.51	-7.30
17.105263157894708	10.79	-0.61	-5.68	-9.15
17.157894736842078	10.37	-1.31	-5.96	-8.39
17.210526315789448	10.80	-1.50	-6.67	-8.36
17.263157894736818	10.49	-0.80	-6.92	-7.84
17.315789473684188	10.14	-1.58	-5.75	-8.20
17.368421052631557	9.60	-1.37	-6.08	-7.30
17.421052631578927	9.50	-1.05	-5.84	-7.42
17.473684210526297	9.74	-1.32	-6.29	-7.32
17.526315789473667	9.38	-1.50	-6.23	-6.85
17.578947368421037	9.74	-1.29	-6.93	-6.72
17.631578947368407	10.57	-0.75	-6.45	-8.33
17.684210526315777	11.85	-0.89	-6.21	-10.05
17.736842105263147	10.44	-0.86	-6.09	-8.44
17.789473684210517	9.67	-0.51	-6.31	-7.31
17.842105263157887	9.78	-0.65	-6.68	-7.11
17.894736842105257	9.85	-0.95	-6.40	-7.42
17.947368421052627	10.34	-1.41	-6.72	-7.73
17.999999999999996	10.45	-0.39	-5.82	-8.67
18.052631578947366	9.78	-1.15	-5.75	-7.82
18.105263157894736	9.01	-0.97	-5.49	-7.08
18.157894736842106	9.92	-0.42	-6.39	-7.58
18.210526315789476	10.62	-0.81	-7.12	-7.84
18.263157894736846	10.01	-0.91	-6.56	-7.51
18.315789473684216	10.62	-1.08	-6.68	-8.19
18.368421052631586	10.22	-0.43	-6.52	-7.86
18.421052631578956	9.51	-0.01	-5.55	-7.72
18.473684210526326	10.40	-0.98	-5.86	-8.53
18.526315789473696	11.33	-0.91	-5.76	-9.72
18.578947368421066	10.35	-1.11	-6.09	-8.30
18.631578947368435	9.40	-0.98	-6.46	-6.75
18.684210526315805	9.32	-0.90	-6.19	-6.91
18.736842105263175	10.87	-1.13	-6.39	-8.72
18.789473684210545	9.62	-0.54	-5.65	-7.77
18.842105263157915	9.52	-0.73	-5.96	-7.38
18.894736842105285	9.86	-0.41	-5.96	-7.84
18.947368421052655	9.97	-0.47	-6.02	-7.93
19.000000000000025	9.86	-0.95	-6.12	-7.67
19.052631578947395	10.35	-0.82	-6.63	-7.91
19.105263157894765	10.73	-0.38	-6.42	-8.59
19.157894736842135	10.55	-0.96	-6.62	-8.16
19.210526315789505	9.86	-0.75	-5.87	-7.89
19.263157894736874	9.72	-0.52	-5.83	-7.76
19.315789473684244	10.29	-0.70	-5.96	-8.36
19.368421052631614	9.72	-0.61	-5.57	-7.94
19.421052631578984	9.98	-1.22	-6.53	-7.45
19.473684210526354	10.64	-0.97	-6.55	-8.33
19.526315789473724	9.73	-0.76	-6.97	-6.74
19.578947368421094	10.07	-0.88	-5.94	-8.08
19.631578947368464	9.41	-0.74	-6.71	-6.55
19.684210526315834	8.90	-0.74	-6.45	-6.09
19.736842105263204	9.75	-1.19	-7.03	-6.64
19.789473684210574	10.30	-0.31	-6.29	-8.16
19.842105263157944	10.77	-0.82	-6.55	-8.51
19.894736842105313	9.49	-0.95	-6.81	-6.53
19.947368421052683	8.81	-0.80	-6.62	-5.75
20.000000000000053	10.82	-0.78	-7.44	-7.82
20.052631578947423	10.57	-0.48	-7.02	-7.89
20.105263157894793	10.41	-0.76	-5.93	-8.53
20.157894736842163	10.07	-1.77	-6.21	-7.72
20.210526315789533	8.83	-0.76	-6.35	-6.09
20.263157894736903	9.10	-0.62	-6.55	-6.28
20.315789473684273	10.06	-0.11	-6.88	-7.34
20.368421052631643	10.02	-0.15	-6.75	-7.40
20.421052631579013	10.32	-0.73	-6.70	-7.81
20.473684210526383	9.65	-0.60	-6.66	-6.95
20.526315789473752	10.20	-0.69	-7.01	-7.38
20.578947368421122	10.51	-0.78	-7.30	-7.53
20.631578947368492	9.93	-0.93	-7.14	-6.84
20.684210526315862	10.22	-0.94	-6.91	-7.47
20.736842105263232	9.19	-0.55	-6.54	-6.43
20.789473684210602	9.79	-0.54	-6.46	-7.34
20.842105263157972	9.61	-0.47	-6.59	-6.98
20.894736842105342	10.12	-0.59	-6.91	-7.37
20.947368421052712	10.29	-0.58	-6.68	-7.80
21.00000000000008	9.21	-0.99	-7.49	-5.26
21.05263157894745	8.75	-0.76	-6.65	-5.63
21.10526315789482	9.96	-0.71	-6.60	-7.42
21.15789473684219	10.01	-0.68	-7.39	-6.73
21.21052631578956	10.76	-0.78	-7.14	-8.01
21.26315789473693	10.49	-0.72	-6.81	-7.95
21.3157894736843	10.89	-0.92	-6.63	-8.59
21.36842105263167	9.21	-0.53	-5.82	-7.12
21.42105263157904	9.41	-0.99	-6.69	-6.54
21.47368421052641	9.33	-0.03	-6.42	-6.77
21.52631578947378	10.64	-0.97	-7.81	-7.17
21.57894736842115	11.47	0.04	-6.96	-9.12
21.63157894736852	9.27	-0.91	-7.12	-5.87
21.68421052631589	8.88	-0.68	-6.25	-6.27
21.73684210526326	9.37	-0.49	-6.62	-6.61
21.78947368421063	11.05	-0.79	-7.64	-7.94
21.842105263158	10.16	-0.72	-7.45	-6.87
21.89473684210537	10.21	-0.12	-6.78	-7.64
21.94736842105274	9.83	-0.71	-6.94	-6.93
22.00000000000011	9.35	-0.84	-7.25	-5.84
22.05263157894748	9.04	-0.63	-6.63	-6.12
22.10526315789485	9.95	-0.62	-7.01	-7.03
22.15789473684222	10.68	-0.70	-7.25	-7.81
22.21052631578959	10.66	-0.93	-7.20	-7.80
22.26315789473696	10.50	-1.04	-7.99	-6.74
22.31578947368433	9.19	-0.23	-6.40	-6.58
22.3684210526317	9.33	-0.69	-6.33	-6.81
22.42105263157907	10.14	-0.33	-6.79	-7.52
22.47368421052644	10.81	-1.33	-7.12	-8.03
22.52631578947381	10.84	-0.05	-6.37	-8.76
22.57894736842118	10.72	-0.35	-7.75	-7.39
22.63157894736855	9.54	-0.20	-6.69	-6.80
22.68421052631592	9.32	-0.39	-6.45	-6.71
22.73684210526329	10.35	-0.92	-7.35	-7.22
22.78947368421066	9.66	-0.05	-7.16	-6.49
22.84210526315803	9.38	-0.67	-7.39	-5.73
22.8947368421054	10.73	-0.89	-8.24	-6.80
22.94736842105277	9.81	0.57	-5.67	-7.98
23.00000000000014	9.34	0.62	-5.84	-7.27
23.05263157894751	9.83	0.00	-6.95	-6.96
23.10526315789488	9.23	0.27	-6.49	-6.57
23.15789473684225	9.43	-1.00	-7.74	-5.30
23.210526315789618	9.62	0.73	-4.28	-8.58
23.263157894736988	9.80	-0.94	-6.47	-7.30
23.315789473684358	9.88	0.35	-6.22	-7.67
23.368421052631728	9.57	-0.97	-7.27	-6.15
23.421052631579098	10.38	-0.25	-6.61	-8.00
23.473684210526468	10.46	-0.62	-7.34	-7.43
23.526315789473838	10.39	0.09	-6.08	-8.42
23.578947368421208	9.35	0.08	-5.77	-7.36
23.631578947368578	9.70	-0.73	-7.29	-6.36
23.684210526315947	10.43	-0.15	-6.94	-7.78
23.736842105263317	10.95	-0.27	-7.32	-8.14
23.789473684210687	9.86	0.70	-6.15	-7.67
23.842105263158057	9.98	-0.01	-6.34	-7.70
23.894736842105427	9.16	-0.23	-5.51	-7.31
23.947368421052797	9.94	-0.64	-6.63	-7.38
24.000000000000167	10.89	-0.02	-6.94	-8.39
24.052631578947537	11.22	-0.04	-7.07	-8.71
24.105263157894907	9.29	0.04	-5.25	-7.66
24.157894736842277	8.65	-0.84	-5.82	-6.34
24.210526315789647	8.38	-0.84	-6.20	-5.57
24.263157894737017	10.45	-0.57	-5.90	-8.61
24.315789473684386	10.37	-0.93	-7.04	-7.55
24.368421052631756	9.95	0.41	-5.95	-7.97
24.421052631579126	9.94	0.16	-5.67	-8.16
24.473684210526496	10.88	-0.41	-5.65	-9.29
24.526315789473866	9.39	-0.24	-5.87	-7.32
24.578947368421236	9.91	0.20	-5.07	-8.51
24.631578947368606	11.32	-1.15	-7.20	-8.67
24.684210526315976	9.16	1.98	-4.58	-7.68
24.736842105263346	10.43	-0.86	-7.36	-7.35
24.789473684210716	11.21	-1.10	-7.00	-8.69
24.842105263158086	9.62	-0.13	-6.55	-7.04
24.894736842105456	10.59	-0.88	-7.87	-7.02
24.947368421052825	10.29	0.48	-6.97	-7.55
25.000000000000195	9.38	-0.04	-5.97	-7.23
25.052631578947565	10.85	-0.70	-6.13	-8.92
25.105263157894935	9.05	-1.17	-7.05	-5.55
25.157894736842305	8.69	0.85	-4.69	-7.27
25.210526315789675	10.52	-0.56	-6.62	-8.16
25.263157894737045	9.49	0.96	-6.06	-7.24
25.315789473684415	10.21	0.09	-6.79	-7.62
25.368421052631785	11.45	-0.22	-7.31	-8.81
25.421052631579155	9.94	-0.03	-6.64	-7.40
25.473684210526525	9.60	-0.90	-7.03	-6.47
25.526315789473895	8.99	-0.27	-6.50	-6.21
25.578947368421264	9.66	0.14	-5.59	-7.88
25.631578947368634	10.23	0.20	-5.58	-8.57
25.684210526316004	10.06	-0.32	-6.06	-8.02
25.736842105263374	10.25	-0.01	-6.26	-8.11
25.789473684210744	10.79	-0.18	-7.44	-7.82
25.842105263158114	8.87	-0.52	-6.72	-5.76
25.894736842105484	8.99	0.03	-6.12	-6.59
25.947368421052854	9.53	0.00	-6.28	-7.17
26.000000000000224	10.33	-0.50	-6.31	-8.16
26.052631578947594	10.86	-0.35	-6.62	-8.60
26.105263157894964	10.78	0.69	-6.44	-8.61
26.157894736842334	9.68	0.29	-5.62	-7.87
26.210526315789703	9.00	0.01	-5.39	-7.21
26.263157894737073	9.28	-0.41	-5.85	-7.19
26.315789473684443	9.62	0.32	-6.18	-7.36
26.368421052631813	10.32	0.39	-6.59	-7.93
26.421052631579183	10.97	0.22	-6.68	-8.69
26.473684210526553	10.73	0.00	-6.60	-8.46
26.526315789473923	9.01	-0.12	-6.59	-6.15
26.578947368421293	8.27	0.73	-3.85	-7.29
26.631578947368663	9.07	-0.65	-5.86	-6.89
26.684210526316033	9.63	-0.04	-6.16	-7.41
26.736842105263403	10.03	-0.23	-6.23	-7.86
26.789473684210773	10.27	-0.70	-7.63	-6.85
26.842105263158142	9.52	-0.09	-6.52	-6.94
26.894736842105512	11.26	0.40	-5.70	-9.70
26.947368421052882	10.76	0.52	-5.83	-9.03
27.000000000000252	8.83	0.87	-5.86	-6.55
